ID;Title_RU;Title_EN;Year;Age_Rating;Runtime;Image_URL;Synopsis;DB_Genres;Countries;Director;Cast;DB_Rating_1;DB_Rating_2;DB_Rating_3;Budget;CSV_Title_RU;CSV_Category_1;CSV_Category_2;CSV_Category_3;CSV_Category_4;CSV_Rating_1;CSV_Rating_2;CSV_Rating_3;Source
61305;Звонок 2;;2005;18;110;https://image.openmoviedb.com/kinopoisk-images/10953618/c5700de1-e67c-4df5-bcbe-9dd08c2bc404/600x900;"Чтобы избавиться от кошмарных воспоминаний и начать новую жизнь, Рейчел с сыном переезжают в маленький городок в штате Орегон. Но, когда совершается убийство и на месте преступления обнаруживают загадочную, не подписанную видеокассету, Рейчел понимает, что мстительная Самара вернулась и решительнее, чем прежде намерена продолжить свой безжалостный террор. В отчаянной борьбе за жизнь, свою и сына, Рейчел вновь должна противостоять Самаре.";"['ужасы', 'детектив', 'триллер']";['США'];"[257664, 'Хидэо Наката']";"[[27221, 'Наоми Уоттс'], [8518, 'Саймон Бейкер'], [11364, 'Дэвид Дорфман'], [10781, 'Элизабет Перкинс'], [9946, 'Гэри Коул'], [22177, 'Сисси Спейсек'], [23018, 'Райан Мерриман'], [1131, 'Эмили ВанКэмп'], [32097, 'Келли Овертон'], [28700, 'Джеймс Лежер']]";6.294;5.4;5.4;50000000$;Звонок 2;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.294;5.4;4.5;DB & CSV
485261;Убойные каникулы;Tucker & Dale vs. Evil;2010;18;85;https://image.openmoviedb.com/kinopoisk-images/4486454/cf50ae52-c59d-4e24-988a-f64794ee800a/600x900;"Группа студентов отправляется за город, чтобы вовсю оторваться на выходных: попить пивка, поплавать в озере и подышать чистым воздухом. Но в первый же день они сталкиваются с неотёсанными фермерами Такером и Дейлом, которые тоже решили как следует оттянуться на природе. Приняв этих на вид диковатых, но безобидных ребят за злобных маньяков, горожане решают дать деревенщине жёсткий отпор.";"['комедия', 'триллер']";"['Канада', 'Великобритания', 'США', 'Индия']";"[29008, 'Илай Крэйг']";"[[18140, 'Тайлер Лабин'], [10102, 'Алан Тьюдик'], [1195161, 'Катрина Боуден'], [518659, 'Джесси Мосс'], [18591, 'Филип Грэйнджер'], [539938, 'Брэндон Джей МакЛарен'], [696993, 'Кристи Лэйн'], [392739, 'Челан Симмонс'], [1845264, 'Трэвис Нельсон'], [555802, 'Алекс Арсено']]";7.694;7.5;7.4;;Убойные каникулы;Ужасы;Комедия;Кровавые слэшеры;Новинки (2020–2025);7.694;7.5;6.9;DB & CSV
8236;D: Жажда крови;Vampire Hunter D - Bloodlust;2001;16;102;https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/096f5d9d-2f6d-4c7d-9bc3-74be27fdcb76/600x900;"Далёкое будущее. Когда-то вампиры правили миром и сейчас, почти на грани истребления, они все ещё наводят на людей ужас. Состоятельная семья похищенной вампиром девушки нанимает полувампира по имени Ди, чтобы тот вернул её живой или убил, если спасти будет слишком поздно. Чтобы увеличить шансы на спасение, они также наняли до зубов вооружённую группу охотников на вампиров.";"['аниме', 'мультфильм', 'фантастика', 'фэнтези', 'боевик']";"['Япония', 'США']";"[57787, 'Ёсиаки Кавадзири']";"[[57790, 'Хидэюки Танака'], [57791, 'Итиро Нагаи'], [5990, 'Коити Ямадэра'], [5993, 'Мэгуми Хаясибара'], [57792, 'Эми Синохара'], [57793, 'Юсаку Яра'], [57794, 'Хотю Оцука'], [57800, 'Ринтаро Ниси'], [57802, 'Кэидзи Фудзивара'], [57801, 'Ёко Соми']]";7.781;7.7;7.3;;Охотник на вампиров Ди: Жажда крови;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);7.781;7.7;6.4;DB & CSV
397689;Комната смерти;;2008;18;93;https://image.openmoviedb.com/kinopoisk-images/1629390/42df41a5-1fdf-453a-9a81-caae972adb01/600x900;"Несколько незнакомых человек, согласившихся принять участие в новой правительственной программе, понимают, что участвуют в жестокой игре на выживание.";"['триллер', 'детектив']";['США'];"[34493, 'Джонатан Либесман']";"[[39235, 'Ник Кэннон'], [818, 'Клеа ДюВалл'], [10214, 'Тимоти Хаттон'], [23866, 'Хлоя Севиньи'], [6237, 'Петер Стормаре'], [34780, 'Шей Уигэм'], [1832721, 'Ануп Каур Сиканд'], [1500915, 'Билл Стинчкомб'], [1467361, 'Миде Паттон'], [1102590, 'Люк Секстон']]";5.468;5.6;5.5;;Комната смерти;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.468;5.6;0;DB & CSV
198077;Сладкая полночь;;2007;18;86;https://image.openmoviedb.com/kinopoisk-images/6201401/dbb55374-9e70-432e-85ee-97add9bad80e/600x900;"История про трех мужчин, которым по разным причинам приходится справляться с потерей женщин в своих семьях: Изи втягивается в продолжительную интрижку на стороне, Бигл встречается с девушкой-подростком, которая страдает от редкой неврологической болезни под названием «наследственная атаксия Фридрейха», а Гай пытается наладить былые отношения и извиниться за свое отсутствие.";"['драма', 'мелодрама', 'комедия']";['США'];"[52516, 'Мэри Стюарт Мастерсон']";"[[3425, 'Кристен Стюарт'], [31425, 'Аарон Стэнфорд'], [27665, 'Элизабет Эшли'], [16233, 'Джейс Барток'], [22241, 'Брюс Дерн'], [14254, 'Мириам Шор'], [59035, 'Талия Болсам'], [60588, 'Томас Кавана'], [32893, 'Мелисса Лео'], [64216, 'Джесси Л. Мартин']]";6.858;6.2;6.4;;Сладкая полночь;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);6.858;6.2;6;DB & CSV
77863;Несущая смерть;Tamara;2005;16;98;https://image.openmoviedb.com/kinopoisk-images/1777765/ef0d9c4e-5f1e-4eb0-a2c5-e9b4a23cdce8/600x900;"17-летняя Тамара Райли — изгой в своем классе. Жестокие одноклассники считают ее чудной и странной, а учитель английского, в которого Тамара тайно влюблена, не обращает на нее ни малейшего внимания. В довершение всех своих несчастий девушка пишет критическую статью об употреблении стероидов школьными спортсменами. Шон и Патрик, уличённые в содеянном, желают отомстить.";"['ужасы', 'фэнтези', 'триллер', 'драма']";['Канада'];"[59900, 'Джереми Хафт']";"[[574182, 'Дженна Дуан'], [73554, 'Кэти Стюарт'], [32399, 'Чэд Фауст'], [1116729, 'Брайан Кларк'], [1951001, 'Мелисса Мари Элиас'], [54779, 'Джил Акоэн'], [1091227, 'Марк Девинье'], [47428, 'Мэттью Мэрсден'], [52565, 'Клодетт Минк'], [224900, 'Крис Сигурдсон']]";5.306;5.1;5.0;3500000$;Несущая смерть;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);5.306;5.1;4.6;DB & CSV
63778;Сотовый;;2004;18;94;https://image.openmoviedb.com/kinopoisk-images/1777765/a00dc325-b800-4598-ac75-86756cf88319/600x900;"Джессику похищают и запирают на чердаке. Вся её надежда на неисправный, едва работающий телефон. Позвонив по первому попавшемуся номеру, она сообщает Райану (случайному молодому человеку) о своем похищении и о том, что её хотят убить, а также и её мужа и сына, за которыми теперь отправились похитители.  Она не знает, где находится, а у единственного возможного спасителя скоро сядет батарейка телефона. Теперь Райану, знакомому с Джессикой только по ее паническому голосу, придется бороться со временем, которого остается все меньше, и постоянными проблемами со связью и лицом столкнуться с убийством и обманом.";"['боевик', 'триллер', 'криминал']";"['США', 'Германия']";"[30647, 'Дэвид Р. Эллис']";"[[14183, 'Ким Бейсингер'], [49627, 'Крис Эванс'], [1514, 'Джейсон Стэйтем'], [11360, 'Уильям Х. Мэйси'], [24435, 'Ноа Эммерих'], [33219, 'Адам Тейлор Гордон'], [44955, 'Ричард Берджи'], [263415, 'Валери Крус'], [34484, 'Джессика Бил'], [30034, 'Эрик Этебари']]";7.143;6.5;6.5;25000000$;Сотовый;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);7.143;6.5;5.8;DB & CSV
966995;Живое;Life (2009);2017;18;103;https://image.openmoviedb.com/kinopoisk-images/1599028/c8513e88-c8e3-4582-835d-8bd626456bfc/600x900;"Группа исследователей с международного космического корабля обнаруживает жизнь на Марсе. Они еще не подозревают, какие события повлечет за собой их открытие.";"['ужасы', 'фантастика']";"['США', 'Великобритания']";"[396610, 'Даниэль Эспиноса']";"[[30769, 'Хироюки Санада'], [26612, 'Райан Рейнольдс'], [498650, 'Ребекка Фергюсон'], [22692, 'Джейк Джилленхол'], [231348, 'Ольга Дыховичная'], [60844, 'Эрион Бакаре'], [4712366, 'Хесус Дель Орден'], [4712367, 'Аллен МакЛин'], [4226037, 'Лейла Грейс'], [4712369, 'Мари Гвелесиани']]";6.566;6.6;6.4;58000000$;Живое;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);6.566;6.6;6;DB & CSV
1049478;Убежище дьявола;;2017;18;93;https://image.openmoviedb.com/kinopoisk-images/1599028/7034ba31-09fa-42f0-ae69-876f3f453368/600x900;"Три сестры из неблагополучной семьи решают ограбить дом сенатора, чтобы расплатиться с долгами. Тот отдает им деньги из сейфа, но отчаявшимся девушкам это кажется недостаточной суммой. Они слышат странный шум, и старшая сестра находит в подвале связанную дочь сенатора.";['ужасы'];['Мексика'];"[2346752, 'Гильермо Амоедо']";"[[4381844, 'Мария Эволи'], [2948299, 'Ванесса Рестрепо'], [4070042, 'Карла Аделл'], [1087981, 'Габриела де ла Гарса'], [1619280, 'Флавио Медина'], [23441, 'Фернандо Бесерриль'], [4181827, 'Наташа Кубриа'], [556173, 'Арнольдо Пикассо'], [3345534, 'Лиз Дьеппа'], [4765350, 'Шира Барзилай']]";5.74;5.3;5.5;;Убежище дьявола;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);5.74;5.3;0;DB & CSV
43370;Пять минут страха;;1986;16;89;https://image.openmoviedb.com/kinopoisk-images/1773646/7a572e06-3b6d-4729-b303-fc0f7467afba/600x900;"По мотивам повести Сергея Высоцкого «Анонимный заказчик». У обочины дороги обнаружен труп. Пока нашедший вызывал милицию, тело пропало... а вместе с ним и, лежавший рядом, чемоданчик с инструментами. Сотрудники уголовного розыска определили личность потерпевшего, которым оказался некто Лев Котлуков – известный «медвежатник». Чтобы раскрыть это преступление, оперативники решают внедрить в банду своего человека.";"['криминал', 'детектив']";['СССР'];"[307472, 'Андрей Ладынин']";"[[200871, 'Анатолий Кузнецов'], [273520, 'Евгений Герасимов'], [185644, 'Леонид Куравлёв'], [277205, 'Вячеслав Езепов'], [273130, 'Владимир Носик'], [257008, 'Валерий Баринов'], [303843, 'Алексей Панькин'], [294414, 'Андрей Гусев'], [285850, 'Олег Савосин'], [2506620, 'Иван Иванов']]";6.599;6.0;6.3;;Пять минут страха;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.599;6;0;DB & CSV
840573;Врата тьмы;Puertas de la Oscuridad;2015;18;94;https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/0660cb8f-4d47-453d-b5c9-cfd34fa37315/600x900;"Во время ночного праздничного парада в Нью-Йорке у профессора Майка Кола бесследно пропадает его маленький сын. Полиции не удается найти ребенка, однако после собственного расследования отец узнает, что некое мощное древнее проклятие забирает детей каждый год. Чтобы вернуть себе своего сына, у него есть только один шанс — в ночь на Хэллоуин отправиться по ту сторону врат тьмы….";['ужасы'];['США'];"[15441, 'Ули Эдель']";"[[6793, 'Николас Кейдж'], [99286, 'Сара Уэйн Кэллис'], [251963, 'Вероника Феррес'], [50678, 'Лайрик Бент'], [1877810, 'Лорен Битти'], [3721317, 'Кэли Хантер'], [3031057, 'Джек Фултон'], [42409, 'Стивен Макхэтти'], [135114, 'Сюзанна Хоффман'], [230159, 'Марк Ирвингсен']]";5.292;5.2;4.7;;Врата тьмы;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);5.292;5.2;3.7;DB & CSV
1124682;Яга. Кошмар тёмного леса;Baba Yaga: Terror of the Dark Forest;2020;18;97;https://image.openmoviedb.com/kinopoisk-images/1898899/66eac0b0-dbc7-4258-a2df-17f79ee44347/600x900;"Молодая семья переехала в новую квартиру на окраине города. Нанятая ими для новорожденной дочери няня быстро вошла в доверие. Однако старший сын Егор рассказывает о пугающем поведении женщины, но родители ему не верят. Камеры наблюдения, установленные отцом для успокоения, лишь подтверждают — всё в порядке. И вот однажды, вернувшись домой, Егор не обнаруживает ни няни, ни маленькой сестры, а родители пребывают в странном трансе и даже не помнят, что у них была дочь. Тогда мальчик вместе с друзьями отправляется на поиски, в ходе которых выяснится, что няня — древний славянский демон.";"['ужасы', 'фэнтези']";['Россия'];"[2551883, 'Святослав Подгаевский']";"[[3699559, 'Олег Чугунов'], [5274159, 'Глафира Голубева'], [4732167, 'Артём Жигулин'], [1634415, 'Игорь Хрипунов'], [673940, 'Светлана Устинова'], [1634099, 'Алексей Розин'], [1663494, 'Марьяна Спивак'], [4138819, 'Марта Кесслер'], [5529744, 'Даниил Филиппов'], [5533662, 'Женя Евстигнеева']]";5.673;4.7;5.2;;Яга. Кошмар темного леса;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);5.673;4.7;0;DB & CSV
464168;Дьявол;The Night Chronicles: Devil;2010;18;80;https://image.openmoviedb.com/kinopoisk-images/1773646/61e75b09-9e0c-41e8-b7da-d39b1a801ad6/600x900;"Несколько людей, оказавшихся в застрявшем лифте, со временем понимают, что среди них присутствует сам дьявол.";"['ужасы', 'триллер', 'детектив']";['США'];"[658754, 'Джон Эрик Даудл']";"[[12802, 'Крис Мессина'], [225042, 'Логан Маршалл-Грин'], [32452, 'Дженни О’Хара'], [18507, 'Бояна Новакович'], [2601, 'Боким Вудбайн'], [32090, 'Джеффри Аренд'], [6728, 'Джейкоб Варгас'], [31843, 'Мэтт Крэйвен'], [48843, 'Джошуа Пис'], [1133, 'Кэролайн Деверне']]";6.718;6.3;6.1;10000000$;Дьявол;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);6.718;6.3;5.2;DB & CSV
4756;Пропащие ребята;;1987;16;98;https://image.openmoviedb.com/kinopoisk-images/1900788/f7a07eda-de86-46e9-8ce8-55c64aa325e6/600x900;"После того как братья Сэм и Майкл с мамой переехали в тихий калифорнийский городок Санта-Карла, всё вокруг внезапно начинает меняться самым таинственным образом. С Майклом происходят странные перемены, и его маму сильно пугает неожиданное перевоплощение сына.";"['ужасы', 'комедия']";['США'];"[6615, 'Джоэл Шумахер']";"[[38862, 'Джейсон Патрик'], [32036, 'Кори Хэйм'], [47163, 'Дайэнн Уист'], [13586, 'Барнард Хьюз'], [8075, 'Эдвард Херрманн'], [7131, 'Кифер Сазерленд'], [21658, 'Джейми Герц'], [32034, 'Кори Фельдман'], [141136, 'Джемисон Ньюлэндер'], [145493, 'Брук МакКартер']]";6.656;7.2;6.8;8500000$;Пропащие ребята;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);6.656;7.2;6.4;DB & CSV
573860;Камень;;2011;16;90;https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/5d7f3068-6a48-4d74-beeb-4c68131917a1/600x900;"Когда у известного бизнесмена похищают 7-летнего сына, он еще не представляет, какое испытание его ждет! Оказывается, таинственному похитителю не нужен никакой выкуп и у него единственное требование к отцу. В течение следующих суток тот должен решить, кто умрет из них двоих: его ребенок или он сам…";"['триллер', 'драма', 'криминал']";['Россия'];"[2673261, 'Вячеслав Каминский']";"[[1590391, 'Сергей Светлаков'], [1556689, 'Николай Козак'], [238541, 'Олеся Судзиловская'], [2764159, 'Александр Колесников'], [1290052, 'Валда Бичкуте'], [158326, 'Елена Коренева'], [301313, 'Сергей Насибов'], [1620724, 'Вячеслав Хархота'], [2761008, 'Семен Оконочников'], [2761009, 'Роман Володькин']]";5.928;5.5;5.7;2000000$;Камень;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);5.928;5.5;0;DB & CSV
718228;Я плюю на ваши могилы 2;;2013;18;101;https://image.openmoviedb.com/kinopoisk-images/1599028/0d67021c-e64f-4e2a-9993-60cbafb342c0/600x900;"Красавица Кэти только что переехала в Нью-Йорк, чтобы сделать карьеру модели. Но девичьи мечты о роскошной жизни разбиваются: ее насилуют, пытают, а вскоре похищают и увозят в непонятном направлении. Кэти оказывается одна в чужой стране, где ее почти что похоронят заживо. Чудом избежав смерти, девушка решает жестоко отомстить обидчикам…";"['ужасы', 'триллер']";"['США', 'Болгария']";"[253057, 'Стивен Р. Монро']";"[[2639660, 'Джемма Даллендер'], [44211, 'Джо Эбсолом'], [2344191, 'Явор Бахаров'], [48398, 'Георг Златарев'], [1085750, 'Мэри Стокли'], [34383, 'Валентин Пелка'], [2656651, 'Александр Алексиев'], [78869, 'Питер Сильверлиф'], [567783, 'Майкл Диксон'], [1112593, 'Кейси Барнфилд']]";5.285;5.7;4.7;;Я плюю на ваши могилы 2;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);5.285;5.7;3;DB & CSV
